codigoCredito,codigoOficina,tipoCredito,sector,destinoCredito,fechaAperturaMin,fechaAperturaMax,montoApertura,numeroCuotas,interes,condicionCredito,esDeudor,cuentaUnica,periodos
001710013937,001,RECURRENTE,PYMES,AFINFORMAL,2017-09-19,2017-09-19,7000.0,18,2121.37,NORMAL,0,1,sem3
001710014547,001,NUEVO,CONSUMO,CONSUMO,2017-09-23,2017-09-23,1500.0,12,415.27,NORMAL,0,1,sem2
001710014216,001,NUEVO,CONSUMO,CONSUMO,2017-09-21,2017-09-21,7000.0,24,2976.32,NORMAL,0,1,sem4
001710014224,001,RECURRENTE,PYMES,AFINFORMAL,2017-09-26,2017-09-26,45000.0,36,13865.78,NORMAL,0,1,sem6
001710014026,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-09-21,2017-09-21,6550.0,16,1763.65,NORMAL,0,1,sem3
001710014059,001,RECURRENTE,PYMES,CTINFORMAL,2017-09-27,2017-09-27,14700.0,24,3905.2,NORMAL,1,1,sem4
001710014018,001,RECUPERADO,CONSUMO,CONSUMO,2017-09-20,2017-09-20,1500.0,12,389.63,NORMAL,1,1,sem2
001710014042,001,RECURRENTE,PYMES,CTINFORMAL,2017-10-11,2017-10-11,34900.0,36,12179.54,NORMAL,1,1,sem6
001710014034,001,RECURRENTE,PYMES,CTINFORMAL,2017-09-26,2017-09-26,22217.59,36,7844.76,NORMAL,0,1,sem6
001710014125,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-09-21,2018-04-27,5050.0,18,1599.4,NORMAL,0,0,sem3
001710015056,001,RECURRENTE,PYMES,AFFORMAL,2017-10-03,2017-10-03,80000.0,24,13876.62,NORMAL,0,1,sem4
001710014182,001,NUEVO,CONSUMO,CONSUMO,2017-09-21,2017-09-21,10156.0,24,3012.5,NORMAL,0,1,sem4
001710014158,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-07-18,2017-12-01,3000.0,12,635.3,NORMAL,0,0,sem2
001710014992,001,NUEVO,PYMES,AFINFORMAL,2017-09-27,2017-09-27,31117.0,36,9991.83,NORMAL,0,1,sem6
001710014232,001,RECURRENTE,PYMES,AFINFORMAL,2017-09-21,2018-04-24,20000.0,36,6855.39,NORMAL,0,0,sem6
001710014273,001,RECURRENTE,PYMES,AFINFORMAL,2017-09-23,2017-09-23,80000.0,36,22106.09,NORMAL,0,1,sem6
001710014281,001,NUEVO,PYMES,AFINFORMAL,2017-09-21,2017-09-21,4000.0,24,2013.5,NORMAL,0,1,sem4
001710014323,001,RECURRENTE,PYMES,CTINFORMAL,2017-02-04,2018-06-20,20117.0,18,3714.75,NORMAL,0,0,sem3
001710014315,001,NUEVO,MICROEMPRESA,AFINFORMAL,2017-09-21,2017-09-21,2578.0,12,561.96,NORMAL,0,1,sem2
001710014331,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-06-02,2017-09-21,6500.0,18,2048.42,NORMAL,0,1,sem3
001710014604,001,RECUPERADO,PYMES,AFINFORMAL,2017-01-31,2018-05-10,55000.0,18,6954.68,NORMAL,0,1,sem3
001710014471,001,RECURRENTE,CONSUMO,CONSUMO,2017-06-19,2017-09-26,1500.0,12,500.37,NORMAL,0,1,sem2
001710014448,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-09-22,2017-09-22,11000.0,18,2109.75,NORMAL,0,1,sem3
001710014455,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-04-06,2017-09-22,3000.0,12,660.53,NORMAL,0,1,sem2
001710014406,001,RECURRENTE,CONSUMO,CONSUMO,2017-07-20,2017-09-25,778.0,12,242.46,NORMAL,1,1,sem2
001710014620,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-09-26,2017-09-26,1500.0,12,469.32,NORMAL,0,1,sem2
001710014554,001,NUEVO,MICROEMPRESA,CTINFORMAL,2017-09-25,2017-12-20,1000.0,12,223.88,NORMAL,0,0,sem2
001710014612,001,RECURRENTE,CONSUMO,CONSUMO,2017-09-25,2018-02-08,2059.0,12,447.11,NORMAL,0,0,sem2
001710014984,001,NUEVO,MICROEMPRESA,AFINFORMAL,2017-09-30,2017-09-30,20000.0,24,6356.79,NORMAL,0,1,sem4
001710014802,001,RECUPERADO,CONSUMO,CONSUMO,2017-09-27,2017-09-27,2000.0,12,449.21,NORMAL,0,1,sem2
001710014695,001,RECURRENTE,PYMES,AFINFORMAL,2017-03-08,2017-11-17,5000.0,12,966.25,NORMAL,0,0,sem2
001710014711,001,RECURRENTE,PYMES,AFINFORMAL,2017-05-18,2017-09-26,70000.0,30,17847.9,NORMAL,0,1,sem5
001710014646,001,NUEVO,CONSUMO,CONSUMO,2017-09-25,2017-09-25,500.0,7,152.26,VENCIDO+120DIAS,1,1,sem2
001710014596,001,RECURRENTE,CONSUMO,CONSUMO,2017-03-14,2018-04-27,6500.0,24,2812.26,NORMAL,0,0,sem4
001710014703,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-07-11,2018-04-23,7000.0,12,1255.12,NORMAL,0,0,sem2
001710014794,001,RECUPERADO,PYMES,AFINFORMAL,2017-09-26,2017-09-26,35000.0,24,8328.74,NORMAL,0,1,sem4
001710014760,001,NUEVO,CONSUMO,CONSUMO,2017-09-26,2017-09-26,1000.0,12,357.59,NORMAL,0,1,sem2
001710015049,001,NUEVO,PYMES,AFINFORMAL,2017-09-29,2017-09-29,30000.0,30,8143.02,NORMAL,0,1,sem5
001710014828,001,RECURRENTE,CONSUMO,CONSUMO,2017-02-20,2017-09-27,3000.0,24,1735.17,NORMAL,0,1,sem4
001710014786,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-04-27,2017-09-26,3000.0,12,924.44,NORMAL,0,1,sem2
001710014810,001,RECURRENTE,CONSUMO,CONSUMO,2017-09-26,2017-09-26,2000.0,12,534.69,VENCIDO,1,1,sem2
001710014851,001,RECURRENTE,PYMES,CTINFORMAL,2017-03-17,2017-09-27,80000.0,18,10506.5,NORMAL,0,1,sem3
001710014869,001,RECUPERADO,MICROEMPRESA,CTFORMAL,2017-09-27,2017-09-27,2000.0,12,444.26,NORMAL,0,1,sem2
001710014919,001,RECURRENTE,PYMES,CTINFORMAL,2017-03-20,2017-09-27,5000.0,12,882.79,NORMAL,0,1,sem2
001710014927,001,NUEVO,CONSUMO,CONSUMO,2017-09-27,2017-09-27,1078.0,12,259.2,NORMAL,0,1,sem2
001710014901,001,RECUPERADO,CONSUMO,CONSUMO,2017-09-27,2017-09-27,1500.0,12,509.07,NORMAL,1,1,sem2
001710015197,001,NUEVO,MICROEMPRESA,AFINFORMAL,2017-09-28,2017-09-28,2000.0,12,441.63,NORMAL,0,1,sem2
001710015064,001,RECUPERADO,CONSUMO,CONSUMO,2017-09-28,2017-09-28,5117.0,18,1691.75,NORMAL,0,1,sem3
001710015031,001,NUEVO,MICROEMPRESA,AFINFORMAL,2017-09-28,2017-09-28,1078.0,12,269.16,NORMAL,0,1,sem2
001710015023,001,RECURRENTE,CONSUMO,CONSUMO,2017-09-27,2017-09-27,5059.0,12,1170.45,VENCIDO,1,1,sem2
001710015304,001,NUEVO,MICROEMPRESA,CTINFORMAL,2017-09-29,2017-09-29,2078.0,12,457.08,NORMAL,0,1,sem2
001710015130,001,NUEVO,MICROEMPRESA,AFINFORMAL,2017-09-28,2017-09-28,1000.0,6,235.16,VENCIDO+120DIAS,1,1,sem1
001710015395,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-09-29,2017-09-29,15059.0,36,7752.49,NORMAL,0,1,sem6
001710015171,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-05-31,2017-09-28,2000.0,12,426.21,NORMAL,0,1,sem2
001710015478,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-09-29,2018-05-17,2000.0,12,427.28,NORMAL,0,0,sem2
001710015270,001,RECURRENTE,PYMES,CTINFORMAL,2017-09-29,2017-09-29,65000.0,18,10419.15,NORMAL,0,1,sem3
001710015353,001,RECUPERADO,CONSUMO,CONSUMO,2017-09-29,2017-09-29,1000.0,6,234.49,VENCIDO+120DIAS,1,1,sem1
001710015486,001,RECUPERADO,CONSUMO,CONSUMO,2017-03-24,2017-09-29,5000.0,18,1644.79,NORMAL,0,1,sem3
001710015387,001,RECUPERADO,MICROEMPRESA,CTINFORMAL,2017-09-29,2017-09-29,1000.0,12,221.82,NORMAL,0,1,sem2
001710015502,001,NUEVO,CONSUMO,CONSUMO,2017-09-30,2017-09-30,10000.0,24,4209.28,NORMAL,0,1,sem4
001710015361,001,RECUPERADO,PYMES,AFINFORMAL,2017-09-30,2017-09-30,35000.0,36,12157.51,CASTIGADO(V),1,1,sem6
001710015429,001,RECURRENTE,MICROEMPRESA,AFFORMAL,2017-01-28,2018-05-02,6000.0,24,2096.41,NORMAL,0,0,sem4
001710015619,001,RECUPERADO,PYMES,AFINFORMAL,2017-09-30,2017-09-30,20000.0,18,3662.52,NORMAL,0,1,sem3
001710015650,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-05-23,2018-05-29,2000.0,12,431.02,NORMAL,0,0,sem2
001710015643,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-02-16,2017-10-02,30000.0,18,4185.06,NORMAL,0,1,sem3
001710015817,001,RECURRENTE,PYMES,AFINFORMAL,2017-02-23,2018-03-16,40000.0,18,5970.06,NORMAL,0,0,sem3
001710015700,001,RECURRENTE,PYMES,CTINFORMAL,2017-10-03,2017-10-03,20059.0,18,4082.65,NORMAL,0,1,sem3
001710015833,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-10-04,2017-10-04,7500.0,18,2101.92,NORMAL,0,1,sem3
001710015767,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-10-03,2017-10-03,2000.0,12,436.7,NORMAL,0,1,sem2
001710015775,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-06-01,2018-02-09,1000.0,12,224.52,NORMAL,0,0,sem2
001710015791,001,RECUPERADO,MICROEMPRESA,CTINFORMAL,2017-01-31,2018-05-03,3000.0,12,630.99,NORMAL,0,0,sem2
001710015874,001,RECUPERADO,MICROEMPRESA,CTINFORMAL,2017-10-04,2017-10-04,2000.0,12,489.66,VENCIDO,1,1,sem2
001710015957,001,RECURRENTE,PYMES,CTINFORMAL,2017-07-01,2017-10-05,4078.0,12,872.15,NORMAL,0,1,sem2
001710015841,001,RECURRENTE,CONSUMO,CONSUMO,2017-05-20,2018-05-17,2000.0,12,529.86,NORMAL,0,0,sem2
001710015890,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-04-06,2017-10-04,18000.0,18,4634.48,NORMAL,0,1,sem3
001710015916,001,RECURRENTE,CONSUMO,CONSUMO,2017-04-06,2017-10-04,3000.0,18,921.96,NORMAL,1,1,sem3
001710015940,001,RECURRENTE,PYMES,AFINFORMAL,2017-02-15,2018-02-13,15000.0,24,3865.04,NORMAL,0,1,sem4
001710015908,001,RECURRENTE,CONSUMO,CONSUMO,2017-04-26,2017-10-04,750.0,12,268.57,NORMAL,1,1,sem2
001710015999,001,NUEVO,CONSUMO,CONSUMO,2017-10-05,2017-10-05,1059.0,12,277.46,NORMAL,0,1,sem2
001710016005,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-04-12,2017-10-05,6059.0,12,1280.67,NORMAL,1,1,sem2
001710016070,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-15,2017-10-06,20000.0,24,6387.34,NORMAL,0,1,sem4
001710016013,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-10-09,2018-05-21,3000.0,12,706.18,NORMAL,0,0,sem2
001710016021,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-10-05,2017-10-05,20000.0,24,4866.37,NORMAL,0,1,sem4
001710016096,001,RECURRENTE,PYMES,AFINFORMAL,2017-02-11,2017-11-20,3500.0,12,1039.58,NORMAL,0,1,sem2
001710016104,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-05-26,2018-05-18,2500.0,12,535.86,NORMAL,0,0,sem2
001710019637,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-10-21,2017-10-21,5000.0,12,912.59,NORMAL,0,1,sem2
001710020445,001,NUEVO,MICROEMPRESA,CTINFORMAL,2017-10-28,2017-10-28,3059.0,12,722.31,NORMAL,0,1,sem2
001710024439,001,RECURRENTE,CONSUMO,CONSUMO,2017-11-09,2017-11-09,1500.0,12,278.82,NORMAL,1,1,sem2
001710020288,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-10-26,2017-10-26,5000.0,12,1118.22,NORMAL,0,1,sem2
001710019629,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-02-24,2017-10-21,2000.0,12,468.43,NORMAL,0,1,sem2
001710018423,001,NUEVO,MICROEMPRESA,CTINFORMAL,2017-10-09,2017-10-09,3000.0,12,806.49,NORMAL,0,1,sem2
001710016195,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-05-09,2017-11-20,5000.0,12,1000.82,NORMAL,0,1,sem2
001710016211,001,RECUPERADO,CONSUMO,CONSUMO,2017-10-09,2017-10-09,4000.0,12,813.49,NORMAL,0,1,sem2
001710016229,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-06-15,2018-06-22,2000.0,12,429.29,NORMAL,0,0,sem2
001710016237,001,RECURRENTE,PYMES,AFFORMAL,2017-10-10,2017-10-10,18000.0,18,3520.25,NORMAL,0,1,sem3
001710016344,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-04-11,2017-10-12,2000.0,12,557.57,NORMAL,1,1,sem2
001710016401,001,RECURRENTE,PYMES,AFINFORMAL,2017-04-19,2017-10-18,4000.0,18,1573.29,VENCIDO,1,0,sem3
001710016427,001,RECUPERADO,MICROEMPRESA,CTINFORMAL,2017-05-11,2018-04-28,5000.0,12,1124.31,NORMAL,0,1,sem2
001710016526,001,RECURRENTE,PYMES,AFINFORMAL,2017-04-04,2017-10-31,5000.0,12,1145.34,NORMAL,1,0,sem2
001710016542,001,RECUPERADO,CONSUMO,CONSUMO,2017-11-28,2017-11-28,2500.0,12,573.8,NORMAL,0,1,sem2
001710016559,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-01-24,2017-10-27,3500.0,18,1565.42,VENCIDO,1,0,sem3
001710016567,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-01-31,2017-10-26,1000.0,12,363.42,VENCIDO+120DIAS,1,1,sem2
001710016575,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-10-20,2017-10-20,7500.0,12,1354.32,NORMAL,0,1,sem2
001710016583,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-01-07,2017-10-10,3000.0,18,1114.37,NORMAL,0,1,sem3
001710016740,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-01-31,2018-03-22,6000.0,12,1186.14,NORMAL,0,0,sem2
001710016773,001,RECURRENTE,CONSUMO,CONSUMO,2017-11-23,2017-11-23,1000.0,12,212.99,NORMAL,0,1,sem2
001710016849,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-02-02,2017-10-19,1500.0,12,446.68,NORMAL,0,1,sem2
001710016997,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-02-28,2017-10-11,4000.0,12,853.14,NORMAL,0,1,sem2
001710017060,001,RECURRENTE,CONSUMO,CONSUMO,2017-03-23,2017-10-14,5000.0,16,1340.38,NORMAL,1,0,sem3
001710017169,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-02-13,2017-10-20,3000.0,12,746.31,NORMAL,0,1,sem2
001710017250,001,RECURRENTE,MICROEMPRESA,CTFORMAL,2017-02-08,2017-10-09,3000.0,12,710.24,CASTIGADO(V),1,0,sem2
001710017284,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-10-30,2017-10-30,3000.0,12,748.96,NORMAL,0,1,sem2
001710017318,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-11-24,2018-05-17,2000.0,10,351.18,NORMAL,0,0,sem2
001710017599,001,RECURRENTE,CONSUMO,CONSUMO,2017-06-30,2018-03-12,5000.0,12,1122.67,NORMAL,0,0,sem2
001710017631,001,RECURRENTE,CONSUMO,CONSUMO,2017-01-27,2017-11-29,2000.0,12,424.57,NORMAL,0,1,sem2
001710017904,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-05-27,2018-04-14,6000.0,18,2329.6,NORMAL,0,0,sem3
001710017938,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-04-26,2017-11-28,1500.0,12,344.53,NORMAL,0,1,sem2
001710018092,001,RECURRENTE,CONSUMO,CONSUMO,2017-10-23,2017-11-28,1000.0,12,285.67,NORMAL,0,0,sem2
001710018175,001,RECUPERADO,CONSUMO,CONSUMO,2017-11-25,2017-11-25,1500.0,12,325.39,NORMAL,0,1,sem2
001710018332,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-10-06,2017-10-06,5000.0,12,865.96,NORMAL,0,1,sem2
001710018365,001,RECURRENTE,CONSUMO,CONSUMO,2017-06-05,2017-10-06,1500.0,12,505.31,NORMAL,1,1,sem2
001710018399,001,RECURRENTE,PYMES,CTINFORMAL,2017-03-13,2017-11-18,30500.0,12,3073.39,NORMAL,0,0,sem2
001710018407,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-03-04,2017-12-29,3600.0,18,1132.58,NORMAL,0,1,sem3
001710018431,001,RECURRENTE,PYMES,CTINFORMAL,2017-03-06,2017-10-09,15000.0,18,4274.62,NORMAL,1,0,sem3
001710020502,001,RECURRENTE,PYMES,AFINFORMAL,2017-10-28,2017-10-28,35000.0,36,10744.47,NORMAL,0,1,sem6
001710018449,001,RECUPERADO,MICROEMPRESA,CTINFORMAL,2017-10-09,2017-10-09,2000.0,12,492.87,NORMAL,0,1,sem2
001710018506,001,RECURRENTE,PYMES,AFINFORMAL,2017-10-10,2017-10-10,55000.0,36,14332.84,NORMAL,0,1,sem6
001710018746,001,NUEVO,MICROEMPRESA,CTFORMAL,2017-10-12,2017-10-12,1059.0,12,224.79,NORMAL,0,1,sem2
001710019595,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-10-20,2017-10-20,8000.0,18,2412.77,NORMAL,0,1,sem3
001710018498,001,NUEVO,MICROEMPRESA,AFINFORMAL,2017-10-10,2017-10-10,5000.0,12,1234.1,NORMAL,0,1,sem2
001710018605,001,NUEVO,PYMES,AFFORMAL,2017-10-12,2017-10-12,70000.0,18,9030.42,NORMAL,0,1,sem3
001710018662,001,NUEVO,MICROEMPRESA,CTINFORMAL,2017-10-12,2017-10-12,1000.0,12,216.13,NORMAL,0,1,sem2
001710018704,001,RECUPERADO,PYMES,AFINFORMAL,2017-10-13,2017-10-13,35000.0,36,10668.84,NORMAL,0,1,sem6
001710018720,001,NUEVO,MICROEMPRESA,AFINFORMAL,2017-10-12,2017-10-12,1500.0,12,370.74,NORMAL,1,1,sem2
001710018621,001,RECURRENTE,PYMES,AFINFORMAL,2017-10-11,2017-10-11,10000.0,24,3410.64,NORMAL,0,1,sem4
001710018712,001,RECURRENTE,PYMES,CTINFORMAL,2017-10-12,2017-10-12,4000.0,12,862.19,NORMAL,0,1,sem2
001710018753,001,RECURRENTE,PYMES,CTFORMAL,2017-10-13,2017-10-13,35000.0,24,8901.68,NORMAL,0,1,sem4
001710018696,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-04-18,2018-03-02,2100.0,12,468.1,NORMAL,0,1,sem2
001710018670,001,RECURRENTE,MICROEMPRESA,AFFORMAL,2017-01-18,2017-10-12,13058.5,24,3423.73,NORMAL,0,1,sem4
001710018795,001,RECUPERADO,MICROEMPRESA,CTINFORMAL,2017-10-13,2017-10-13,3000.0,12,628.58,NORMAL,0,1,sem2
001710018654,001,RECURRENTE,PYMES,AFINFORMAL,2017-10-12,2017-10-12,30000.0,36,11843.51,NORMAL,0,1,sem6
001710018803,001,RECURRENTE,PYMES,AFINFORMAL,2017-03-30,2017-10-17,60000.0,60,27507.81,NORMAL,0,1,sem7+
001710018761,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-06-22,2017-11-21,6000.0,12,1047.05,NORMAL,1,0,sem2
001710018779,001,RECUPERADO,PYMES,AFINFORMAL,2017-10-13,2017-10-13,30234.0,36,10608.43,NORMAL,1,1,sem6
001710018787,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-04-12,2017-10-13,8117.0,18,2276.89,NORMAL,0,1,sem3
001710018860,001,RECURRENTE,CONSUMO,CONSUMO,2017-03-21,2017-10-13,4500.0,18,1142.43,NORMAL,0,1,sem3
001710018852,001,RECUPERADO,PYMES,AFINFORMAL,2017-10-13,2017-10-13,10156.0,24,4292.14,VENCIDO,1,1,sem4
001710018936,001,RECURRENTE,PYMES,AFINFORMAL,2017-10-14,2017-10-14,40000.0,24,8613.87,NORMAL,1,1,sem4
001710018837,001,NUEVO,CONSUMO,CONSUMO,2017-10-13,2017-10-13,1058.5,12,232.03,NORMAL,0,1,sem2
001710018928,001,RECURRENTE,PYMES,AFINFORMAL,2017-10-14,2017-10-14,50000.0,36,16313.34,NORMAL,0,1,sem6
001710018951,001,RECURRENTE,PYMES,AFFORMAL,2017-10-16,2017-10-16,35000.0,36,14348.26,VENCIDO+120DIAS,1,1,sem6
001710018845,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-10-13,2017-10-13,2000.0,12,564.38,NORMAL,1,1,sem2
001710018878,001,RECURRENTE,PYMES,AFINFORMAL,2017-10-13,2018-05-09,20234.0,36,7071.17,NORMAL,0,1,sem6
001710019009,001,RECURRENTE,PYMES,AFINFORMAL,2017-10-16,2017-10-16,7000.0,18,2109.31,NORMAL,0,1,sem3
001710019058,001,NUEVO,CONSUMO,CONSUMO,2017-10-16,2017-10-16,1078.0,12,248.02,NORMAL,0,1,sem2
001710018894,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-10-14,2017-10-14,3000.0,24,1316.14,NORMAL,0,1,sem4
001710021070,001,RECURRENTE,PYMES,AFINFORMAL,2017-05-18,2017-11-04,30000.0,36,10448.33,NORMAL,0,1,sem6
001710019082,001,RECURRENTE,CONSUMO,CONSUMO,2017-10-17,2017-10-17,1000.0,12,303.85,NORMAL,1,1,sem2
001710019041,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-10-17,2018-06-22,1000.0,12,284.18,NORMAL,0,0,sem2
001710024934,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-11-14,2017-11-14,1500.0,12,284.15,NORMAL,0,1,sem2
001710019777,001,NUEVO,MICROEMPRESA,CTINFORMAL,2017-10-24,2017-10-24,5000.0,12,1205.07,NORMAL,1,1,sem2
001710019074,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-06-02,2018-03-10,2000.0,12,555.47,NORMAL,0,1,sem2
001710019181,001,RECURRENTE,MICROEMPRESA,AFFORMAL,2017-06-19,2017-10-20,5078.0,12,1045.14,NORMAL,0,1,sem2
001710019116,001,RECURRENTE,CONSUMO,CONSUMO,2017-07-17,2017-10-19,5000.0,12,1117.48,VENCIDO,1,1,sem2
001710019157,001,RECUPERADO,PYMES,AFINFORMAL,2017-10-17,2017-10-17,20000.0,18,3642.54,NORMAL,0,1,sem3
001710019140,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-03-28,2017-10-17,3091.0,14,860.58,VENCIDO,1,1,sem3
001710019322,001,RECURRENTE,PYMES,AFINFORMAL,2017-10-16,2017-10-19,20000.0,18,4131.2,NORMAL,0,1,sem3
001710019314,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-10-19,2018-05-30,2000.0,12,433.57,NORMAL,0,0,sem2
001710019249,001,RECURRENTE,PYMES,AFINFORMAL,2017-01-04,2017-10-20,40000.0,36,13045.06,NORMAL,0,1,sem6
001710019272,001,NUEVO,CONSUMO,CONSUMO,2017-10-18,2017-10-18,1078.0,12,281.28,NORMAL,0,1,sem2
001710019280,001,RECURRENTE,CONSUMO,CONSUMO,2017-06-12,2017-10-20,2000.0,12,596.92,NORMAL,0,1,sem2
001710019298,001,NUEVO,MICROEMPRESA,AFINFORMAL,2017-10-18,2017-10-18,10156.0,24,3211.42,NORMAL,0,1,sem4
001710019306,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-01-05,2017-10-19,5117.0,18,1550.6,NORMAL,0,1,sem3
001710019363,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-10-23,2017-10-23,6000.0,18,780.88,NORMAL,0,1,sem3
001710019447,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-03-16,2017-10-19,12000.0,12,2663.05,NORMAL,0,1,sem2
001710019611,001,RECUPERADO,PYMES,AFINFORMAL,2017-10-21,2017-10-21,10000.0,18,2921.83,NORMAL,0,1,sem3
001710019785,001,RECURRENTE,PYMES,AFINFORMAL,2017-07-20,2017-10-24,35000.0,36,11427.06,NORMAL,0,1,sem6
001710019769,001,NUEVO,PYMES,AFINFORMAL,2017-10-24,2017-10-24,30000.0,36,11833.75,NORMAL,0,1,sem6
001710019538,001,RECUPERADO,MICROEMPRESA,CTINFORMAL,2017-10-20,2017-10-20,4000.0,12,977.61,VENCIDO,1,1,sem2
001710019678,001,RECUPERADO,CONSUMO,CONSUMO,2017-10-21,2017-10-21,1000.0,12,392.09,VENCIDO+120DIAS,1,1,sem2
001710019496,001,RECUPERADO,MICROEMPRESA,AFINFORMAL,2017-10-21,2018-05-31,3000.0,12,582.15,NORMAL,0,0,sem2
001710019686,001,RECURRENTE,PYMES,AFINFORMAL,2017-10-21,2017-10-21,20156.0,24,4615.47,NORMAL,0,1,sem4
001710019520,001,RECURRENTE,PYMES,AFINFORMAL,2017-10-20,2017-10-20,38000.0,36,12407.88,NORMAL,0,1,sem6
001710019579,001,NUEVO,MICROEMPRESA,CTINFORMAL,2017-10-20,2017-10-20,1059.0,12,230.36,NORMAL,0,1,sem2
001710025048,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-05-09,2017-11-14,3058.5,12,629.2,NORMAL,0,1,sem2
001710019934,001,NUEVO,PYMES,AFINFORMAL,2017-10-25,2017-10-25,60000.0,24,11461.2,NORMAL,0,1,sem4
001710019694,001,RECURRENTE,MICROEMPRESA,AFINFORMAL,2017-08-21,2017-10-23,1000.0,12,318.31,NORMAL,0,1,sem2
001710019728,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-06-23,2017-10-23,3000.0,12,612.05,NORMAL,0,1,sem2
001710019744,001,RECURRENTE,MICROEMPRESA,CTFORMAL,2017-10-24,2017-10-24,10059.0,12,1435.35,NORMAL,1,1,sem2
001710019710,001,RECURRENTE,CONSUMO,CONSUMO,2017-02-01,2017-10-23,4156.0,24,1745.57,NORMAL,0,1,sem4
001710019801,001,NUEVO,MICROEMPRESA,AFINFORMAL,2017-10-24,2017-10-24,2078.0,12,533.88,VENCIDO,1,1,sem2
001710020015,001,RECURRENTE,PYMES,AFINFORMAL,2017-02-11,2017-10-25,20000.0,18,3963.52,NORMAL,0,0,sem3
001710019793,001,RECURRENTE,PYMES,AFINFORMAL,2017-09-09,2017-10-24,40000.0,36,12543.62,NORMAL,0,1,sem6
001710020155,001,RECUPERADO,CONSUMO,CONSUMO,2017-10-26,2017-10-26,4000.0,12,927.73,NORMAL,0,1,sem2
001710019900,001,NUEVO,MICROEMPRESA,AFINFORMAL,2017-10-24,2017-10-24,5000.0,12,1068.96,NORMAL,0,1,sem2
001710019884,001,RECURRENTE,MICROEMPRESA,CTINFORMAL,2017-10-24,2017-10-24,4078.0,12,1023.34,VENCIDO,1,1,sem2
